gene_id	gene_name	control_rep1	control_rep2	control_rep3	nilotinib_rep1	nilotinib_rep2	nilotinib_rep3
FAH	FAH	62.421506	65.810383	66.873453	44.597091	46.880347	45.522933
FAHD1	FAHD1	14.798162	13.186585	11.337034	20.283091	21.34597	24.010917
FAHD2A	FAHD2A	29.700148	29.376566	35.046548	19.044749	19.298965	25.116761
FAHD2B	FAHD2B	48.293297	47.631341	52.630326	33.002593	35.969577	39.195096
FAHD2CP	FAHD2CP	6.000987	5.922018	6.945889	4.226985	3.433851	5.558254
FAIM	FAIM	2.093701	2.119196	2.770761	1.121203	1.61309	1.214727
FAIM2	FAIM2	0.639708	0.521597	0.096641	8.681527	8.430982	6.139346
FAIM3	FAIM3	0.161517	0.193805	0.193496	0.220798	0.14329	0.175897
FAM101A	FAM101A	0	0	0	0	0	0
FAM101B	FAM101B	11.648416	14.287757	14.873347	9.379555	10.645064	12.215161
FAM102A	FAM102A	17.532378	19.557743	19.727641	10.064703	10.861381	14.941309
FAM102B	FAM102B	38.601981	35.38955	31.629716	45.765981	48.082491	43.732347
FAM103A1	FAM103A1	27.834312	27.837623	25.988247	20.101279	24.261702	25.242673
FAM104A	FAM104A	25.165136	25.874106	27.858496	38.232254	37.508211	47.274663
FAM104B	FAM104B	9.995135	12.587346	8.487989	11.253745	10.48649	11.797181
FAM105A	FAM105A	0	0	0.004267	0	0	0.004667
FAM105B	FAM105B	11.949392	10.597435	12.002374	9.723513	8.635227	11.001509
FAM106A	FAM106A	0.720467	0.844236	1.083969	0.0523	0	0.115266
FAM106B	FAM106B	3.024824	3.170741	5.163566	0.25747	0.371758	0.916248
FAM106CP	FAM106CP	0.197609	0.502891	0.396598	0.073972	0	0.022216
FAM107A	FAM107A	0	0	0	0	0	0
FAM107B	FAM107B	1.886595	3.721706	4.256131	0.116518	0.106821	0.233288
FAM109A	FAM109A	8.927509	9.434166	8.830701	6.318397	6.246492	7.350069
FAM109B	FAM109B	0.165052	0.086733	0.266618	0.236765	0.151998	0.272731
FAM110A	FAM110A	23.704428	19.893195	21.186437	22.148022	21.062023	16.934648
FAM110B	FAM110B	0.171837	0.18526	0.102894	0.075136	0.175816	0.040649
FAM110C	FAM110C	0	0.025577	0	0.037368	0.045521	0.069896
FAM110D	FAM110D	1.109709	1.30533	1.748848	0.632831	0.755428	1.232926
FAM111A	FAM111A	14.526245	17.232785	19.596402	17.028995	17.882894	24.136298
FAM111B	FAM111B	0.018427	0.023263	0.043956	0.030295	0.010389	0.030624
FAM114A1	FAM114A1	8.495406	8.516483	8.888844	14.022831	10.617141	7.352396
FAM114A2	FAM114A2	14.156134	15.395819	15.206455	11.377869	13.280531	13.463446
FAM115A	FAM115A	45.021906	47.828621	55.056727	41.756438	46.35741	48.728723
FAM115C	FAM115C	4.44666	6.128787	7.832432	4.334347	5.20039	4.401912
FAM117A	FAM117A	134.553508	147.081049	152.014539	176.983948	159.904225	143.845192
FAM117B	FAM117B	4.073948	3.882947	3.648348	1.872523	2.08629	1.803052
FAM118A	FAM118A	40.174988	38.569993	52.516027	56.979143	54.587943	62.90626
FAM118B	FAM118B	11.280836	11.000373	10.010231	7.871506	8.893127	10.05755
FAM120A	FAM120A	50.276615	50.406039	50.409613	29.605167	29.904331	34.597896
FAM120AOS	FAM120AOS	25.329697	24.398833	25.615941	25.357006	29.353107	33.342303
FAM120B	FAM120B	15.723814	18.385164	18.457585	13.958082	15.961354	17.687709
FAM120C	FAM120C	11.471334	9.579591	9.905837	6.733225	5.405245	6.662071
FAM122A	FAM122A	12.203	10.409251	11.290221	8.210988	7.081765	10.755109
FAM122B	FAM122B	28.406225	32.060264	33.025069	27.407773	35.965406	46.801961
FAM122C	FAM122C	13.348625	13.829712	15.755404	43.468352	49.573009	46.002216
FAM124A	FAM124A	0	0.007922	0	0	0	0
FAM124B	FAM124B	2.489116	3.254746	2.332347	0.887736	0.980642	1.17179
FAM126A	FAM126A	19.021231	16.9292	22.498029	7.509161	7.191642	10.224461
FAM126B	FAM126B	5.744173	5.938494	6.689408	4.614289	4.691965	6.122093
FAM127A	FAM127A	104.570518	116.292418	123.709561	87.947102	88.487561	95.358535
FAM127B	FAM127B	105.390086	111.698925	104.578805	40.445169	44.423325	58.257305
FAM127C	FAM127C	0.418275	0.304137	0.410333	0.105698	0.018069	0.194341
FAM129A	FAM129A	54.531426	54.57904	44.121286	9.825644	12.241652	15.80956
FAM129B	FAM129B	97.09684	81.450575	75.242331	13.257641	12.651899	14.101776
FAM129C	FAM129C	0.102538	0.110407	0.083165	0.080379	0.046072	0.122659
FAM131A	FAM131A	14.398694	14.132594	15.581734	13.376188	12.863276	14.747273
FAM131B	FAM131B	0.013196	0.025003	0.094191	0	0	0.029339
FAM131C	FAM131C	0.818727	1.048103	0.990931	0.455134	0.355369	0.281588
FAM132A	FAM132A	2.015499	2.437377	2.546772	4.403006	2.564352	1.687209
FAM132B	FAM132B	13.522963	14.26439	14.677857	3.857117	5.1022	5.607904
FAM133A	FAM133A	0.382417	0.705494	0.820067	0.413662	0.475272	0.542787
FAM133B	FAM133B	21.08212	19.653902	20.73284	11.591583	14.163158	14.528442
FAM133CP	FAM133CP	0.027477	0	0.012897	0.013827	0.014228	0.027896
FAM133DP	FAM133DP	0.242926	0.102318	0.054574	0.025374	0	0.027535
FAM134A	FAM134A	30.018506	31.624309	28.340274	37.8699	39.517072	37.944089
FAM134B	FAM134B	0.099639	0.113189	0.111787	0.087353	0.044921	0.231605
FAM134C	FAM134C	26.20985	26.248576	25.100705	30.541644	33.15083	32.629229
FAM135A	FAM135A	6.993723	7.432331	7.765327	2.530773	3.055537	3.216989
FAM135B	FAM135B	0	0	0	0	0	0
FAM136A	FAM136A	61.02179	53.855094	55.006477	33.057488	32.120518	34.949677
FAM138A	FAM138A	3.600631	3.095058	3.198442	11.183354	11.436956	11.721684
FAM138B	FAM138B	0.266316	0.167455	0.047947	0.273372	0.255452	0.709665
FAM138C	FAM138C	0.461232	0.781139	0.365494	1.283795	0.944763	0.970816
FAM138D	FAM138D	0	0.212407	0.271684	0.582249	0.707749	0.363954
FAM138E	FAM138E	1.305926	1.167368	1.066529	4.634835	5.467001	5.086387
FAM13A	FAM13A	6.057345	7.077938	7.332153	5.3527	5.613105	5.557906
FAM13A-AS1	FAM13A-AS1	0.771675	0.76037	1.076786	2.016502	1.648059	1.932596
FAM13B	FAM13B	10.976304	11.004374	12.116911	5.361994	5.291179	5.874763
FAM13C	FAM13C	0	0	0	0	0	0
FAM149A	FAM149A	0	0	0	0	0	0
FAM149B1	FAM149B1	9.503221	9.893419	10.510806	14.455047	15.155162	16.366029
FAM150A	FAM150A	0	0	0	0	0	0
FAM150B	FAM150B	0.152879	0.11827	0.212417	0.232372	0.17477	0.189844
FAM151A	FAM151A	0.023606	0	0.092895	0	0	0
FAM151B	FAM151B	0.231372	0.298628	0.080667	0.172903	0.21861	0.245167
FAM153A	FAM153A	0.041437	0	0	0.010178	0.046575	0.029794
FAM153B	FAM153B	0	0	0	0.010178	0	0
FAM153C	FAM153C	0.105313	0	0.071747	0	0	0.037658
FAM154A	FAM154A	0	0	0	0	0.076942	0
FAM154B	FAM154B	2.104842	2.278022	3.14059	3.349557	3.851777	4.144749
FAM155A	FAM155A	1.707438	1.676972	2.257091	2.721114	2.113959	1.851001
FAM155A-IT1	FAM155A-IT1	0	0	0	0	0	0
FAM155B	FAM155B	0	0	0.007717	0.008297	0	0
FAM156A	FAM156A	8.900097	8.596607	9.70811	5.13279	4.478343	3.374112
FAM156B	FAM156B	7.56169	7.028929	10.828833	6.721525	4.685516	5.518417
FAM157A	FAM157A	7.792008	15.357625	29.075029	19.373728	19.446576	19.925811
FAM157B	FAM157B	0.695621	0.897027	0.771481	0.751226	0.82227	0.36159
FAM157C	FAM157C	6.158031	7.937471	13.42681	6.643355	7.577399	11.479605
FAM159A	FAM159A	0	0	0	0	0	0
FAM159B	FAM159B	0	0	0	0	0	0
FAM160A1	FAM160A1	0.066761	0.061678	0.086374	0.045084	0.037777	0.051642
FAM160A2	FAM160A2	11.990688	13.384416	15.966756	11.653786	12.350836	15.176961
FAM160B1	FAM160B1	4.6762	4.769364	4.795573	7.044015	7.003781	6.371494
FAM160B2	FAM160B2	23.578	23.606114	26.835375	22.780056	23.217952	26.645592
FAM161A	FAM161A	0.934426	1.082635	1.392808	0.36387	0.510163	0.53507
FAM161B	FAM161B	1.160024	1.164003	1.17733	0.682538	0.663872	0.69992
FAM162A	FAM162A	71.919222	65.525509	74.748932	23.072084	26.87582	23.923113
FAM162B	FAM162B	0	0	0	0	0	0
FAM163A	FAM163A	0	0.013668	0.011047	0	0	0.011975
FAM163B	FAM163B	0	0	0	0	0	0
FAM166A	FAM166A	0.039138	0.123242	0.158431	0.209648	0.109729	0.258868
FAM166B	FAM166B	0.07676	0.088246	0.190469	0	0.039072	0.153601
FAM167A	FAM167A	0.014842	0	0.022703	0.097638	0.016752	0.041204
FAM167B	FAM167B	0.20641	0	0.042206	0.04498	0.137218	0.043953
FAM168A	FAM168A	8.693595	9.389341	10.124381	4.078323	4.165537	4.404794
FAM168B	FAM168B	53.791559	55.125158	52.631912	23.94404	24.326072	28.131443
FAM169A	FAM169A	0.039943	0.100942	0.066176	0.01643	0.011286	0.027808
FAM169B	FAM169B	0	0	0	0	0	0
FAM170A	FAM170A	0	0	0	0	0	0
FAM170B	FAM170B	0.074396	0.031201	0.15193	0	0	0
FAM170B-AS1	FAM170B-AS1	0	0.082644	0.05018	0	0	0
FAM171A1	FAM171A1	7.91168	9.59436	9.028387	1.934474	2.312981	2.985065
FAM171A2	FAM171A2	16.857718	19.588458	22.131987	18.686867	18.78936	19.287117
FAM171B	FAM171B	0.032764	0.020698	0.089082	0.005989	0.029205	0
FAM172A	FAM172A	3.256277	4.510065	3.771503	3.086353	3.814798	4.104273
FAM172BP	FAM172BP	0.168066	0.264936	0.257202	0.030674	0.063002	0.030847
FAM173A	FAM173A	54.761811	53.79156	64.27992	31.886208	36.488435	43.548537
FAM173B	FAM173B	9.405205	11.449594	14.224852	6.008121	9.58017	13.332219
FAM174A	FAM174A	1.822546	1.925847	2.242069	0.54256	0.287392	0.48348
FAM174B	FAM174B	0.540841	0.697515	0.551706	0.092162	0.162372	0.185762
FAM175A	FAM175A	60.216252	54.720978	49.279383	98.54048	113.420441	73.221652
FAM175B	FAM175B	9.827518	9.799115	9.449396	6.701534	6.235451	8.069851
FAM177A1	FAM177A1	10.597581	8.661561	9.374675	6.527571	5.999756	5.54325
FAM177B	FAM177B	0	0.03316	0	0	0	0
FAM178A	FAM178A	8.667713	9.880686	11.971081	6.786678	6.007873	10.393076
FAM178B	FAM178B	544.930518	600.147473	524.796577	57.052686	75.003929	67.617208
FAM179A	FAM179A	0.009603	0	0	0	0.021652	0.010634
FAM179B	FAM179B	1.931836	1.674602	1.943556	1.521356	1.441185	1.692074
FAM180A	FAM180A	0.011541	0	0	0.012657	0.006519	0.12168
FAM180B	FAM180B	0.025017	0	0	0	0	0.027173
FAM181A	FAM181A	0	0	0	0	0	0
FAM181A-AS1	FAM181A-AS1	0	0	0	0	0	0
FAM181B	FAM181B	1.728768	1.998922	1.873413	2.086789	3.10014	1.269643
FAM182A	FAM182A	0.00755	0.014033	0.016154	0	0	0.006521
FAM182B	FAM182B	0.014766	0.077442	0.012751	0.005972	0	0
FAM183A	FAM183A	0	0.281752	0.406566	1.590885	1.104754	0.471384
FAM183B	FAM183B	0	0.051856	0.105083	0	0	0
FAM183CP	FAM183CP	0	0	0	0	0	0
FAM184A	FAM184A	13.230259	12.197503	13.476316	8.18557	7.897444	10.772991
FAM184B	FAM184B	0.659589	0.682379	0.69694	0.792792	0.986359	0.828959
FAM185A	FAM185A	4.951361	5.092385	6.676025	4.312864	4.875364	5.02944
FAM186A	FAM186A	0.114322	0.094827	0.109259	0.168548	0.113145	0.155479
FAM186B	FAM186B	0.391354	0.660181	0.630547	0.245854	0.29759	0.440711
FAM187B	FAM187B	0.187031	0.156661	0.06369	0.034027	0.034728	0
FAM188A	FAM188A	17.203196	19.004114	18.051247	6.151868	9.633671	10.96108
FAM188B	FAM188B	9.121025	10.680447	11.570851	6.661819	7.327575	8.046404
FAM189A1	FAM189A1	0.006395	0.016155	0.00652	0	0	0.00711
FAM189A2	FAM189A2	0	0	0	0	0	0
FAM189B	FAM189B	39.454913	36.757117	34.09482	17.813505	14.392321	13.05396
FAM192A	FAM192A	48.443647	49.278209	51.960397	37.140367	39.27351	43.306244
FAM193A	FAM193A	17.994896	18.765119	16.91749	15.45278	16.35444	18.247847
FAM193B	FAM193B	26.855895	25.676786	32.131477	40.95166	35.535628	45.338935
FAM194A	FAM194A	0.035734	0	0	0	0	0
FAM194B	FAM194B	0	0	0	0	0	0
FAM195A	FAM195A	99.868741	96.75991	105.257358	36.704495	37.096868	45.885083
FAM195B	FAM195B	38.804302	45.243706	37.895623	52.956587	58.634737	66.721508
FAM196A	FAM196A	0	0	0	0	0	0
FAM196B	FAM196B	0.008654	0	0	0	0	0.019191
FAM197Y2	FAM197Y2	0	0	0	0	0	0
FAM197Y4	FAM197Y4	0	0	0	0	0	0
FAM198A	FAM198A	0.287006	0.32837	0.283555	0.226104	0.131488	0.188861
FAM198B	FAM198B	0.520545	0.564807	0.805741	0.213206	0.297494	0.285955
FAM199X	FAM199X	14.949733	15.560688	15.7754	11.132483	11.321324	11.566899
FAM19A1	FAM19A1	0	0	0	0	0	0
FAM19A2	FAM19A2	0.151372	0.176095	0.06735	0.026202	0.057984	0.097248
FAM19A3	FAM19A3	0.032793	0	0.159468	0.085312	0	0.07631
FAM19A4	FAM19A4	0	0	0	0.01599	0.032835	0.06428
FAM19A5	FAM19A5	0	0	0	0	0	0
FAM200A	FAM200A	6.788822	5.89685	5.658371	4.83177	5.941981	6.072178
FAM200B	FAM200B	4.240356	3.979742	4.675262	3.190346	3.113706	3.8692
FAM201A	FAM201A	0	0	0	0	0	0
FAM201B	FAM201B	0	0	0	0	0	0
FAM203A	FAM203A	42.536627	43.921893	44.468359	8.804486	11.500742	16.300901
FAM204A	FAM204A	11.539028	11.032781	11.74529	6.791657	7.584125	8.228531
FAM205A	FAM205A	0.288788	0.186463	0.243192	0.276522	0.262103	0.218812
FAM205B	FAM205B	0	0.006364	0.020439	0.011661	0.005681	0.010994
FAM206A	FAM206A	17.631959	18.977692	18.310543	12.492532	13.163191	11.288213
FAM207A	FAM207A	93.781825	83.815418	82.995926	34.57286	32.739787	41.776071
FAM208A	FAM208A	16.948336	17.662673	18.282471	12.200586	14.342584	16.033013
FAM208B	FAM208B	13.460461	14.171675	14.461728	7.914885	8.409351	10.409696
FAM209A	FAM209A	0.415766	0.345441	0.354999	0.150235	0.151267	0.285399
FAM209B	FAM209B	0.129376	0.247782	0.102754	0.070598	0.214911	0
FAM20A	FAM20A	0.024799	0.04329	0.042149	0	0.009326	0
FAM20B	FAM20B	53.650999	52.573205	53.194412	60.383212	68.038448	64.64721
FAM20C	FAM20C	0	0	0	0.20482	0.513431	0.928124
FAM210A	FAM210A	8.700813	10.247577	9.510557	2.798702	4.046292	5.61807
FAM210B	FAM210B	113.839466	114.188562	96.854485	273.002325	308.74432	268.248417
FAM211A	FAM211A	0.756709	0.8973	1.334602	0.865657	1.015289	1.229932
FAM211A-AS1	FAM211A-AS1	1303.913385	1146.440845	1073.79832	953.58461	839.543323	975.04285
FAM211B	FAM211B	2.61714	2.954032	3.155413	0.664686	0.762419	1.188665
FAM212A	FAM212A	6.629329	7.036212	6.591647	0.681971	1.266632	2.319838
FAM212B	FAM212B	0.511839	0.615353	0.746059	0.428829	0.388683	0.632556
FAM212B-AS1	FAM212B-AS1	0.140004	0.172912	0.118733	0.133468	0.034252	0.145959
FAM213A	FAM213A	2.933241	3.407452	3.018804	3.682999	4.167668	2.748881
FAM213B	FAM213B	17.376369	15.067748	14.544648	15.989982	14.877869	21.057263
FAM214A	FAM214A	3.624535	4.599392	4.704634	5.838792	6.390573	5.525739
FAM214B	FAM214B	8.681541	8.792496	8.28759	14.072268	13.769417	13.335644
FAM215A	FAM215A	0	0.069349	0.056788	0	0	0
FAM216A	FAM216A	37.143317	36.767923	31.819979	3.02251	2.916727	4.122505
FAM216B	FAM216B	0	0	0	0	0	0
FAM217A	FAM217A	0	0	0	0	0	0
FAM217B	FAM217B	6.071349	6.841492	6.190562	5.710098	6.319758	6.1193
FAM218A	FAM218A	0.283002	0.356827	0.577501	0.097848	0.234395	0.196615
FAM219A	FAM219A	7.428058	9.195504	9.473359	8.026258	8.999962	10.017441
FAM219B	FAM219B	23.11632	22.119088	25.661328	14.448911	15.142651	17.029059
FAM21A	FAM21A	21.785723	19.547698	14.793481	13.867357	14.897517	16.414002
FAM21C	FAM21C	20.705598	19.259125	16.373133	16.47901	17.443228	19.429625
FAM220A	FAM220A	15.305126	16.061428	15.644871	11.045732	12.649093	13.34077
FAM220BP	FAM220BP	0.040984	0	0	0	0	0
FAM221A	FAM221A	0	0	0.0065	0.100869	0	0.03544
FAM221B	FAM221B	0.0106	0.026756	0.032436	0.02323	0.059717	0.09379
FAM222A	FAM222A	0.415132	0.324376	0.383077	1.183059	1.01382	2.166437
FAM222A-AS1	FAM222A-AS1	0.052702	0	0	0	0	0
FAM222B	FAM222B	22.085649	21.595369	18.684441	14.386906	13.44474	15.209258
FAM223B	FAM223B	2.489816	1.911736	1.375718	2.702294	1.81699	2.183231
FAM224A	FAM224A	0	0	0	0	0	0
FAM224B	FAM224B	0	0	0	0	0	0
FAM225A	FAM225A	0.684195	1.201403	0.679371	0.720121	1.425408	1.581651
FAM225B	FAM225B	0.10562	0.036417	0.08929	0	0.052676	0.080572
FAM226A	FAM226A	0.064707	0	0.016507	0.070829	0.054512	0
FAM227A	FAM227A	0.371003	0.171307	0.368304	0.18675	0.14624	0.167127
FAM227B	FAM227B	2.652641	2.858191	2.781185	5.594037	7.495894	4.563401
FAM228A	FAM228A	0.131966	0.261247	0.038482	0	0	0.020635
FAM228B	FAM228B	5.652955	5.635909	4.203197	3.535053	4.336389	2.854213
FAM229A	FAM229A	8.832838	12.851915	15.934946	28.23943	25.659041	31.975304
FAM229B	FAM229B	1.464886	1.624673	1.363173	0.80239	0.744887	0.456599
FAM230A	FAM230A	0.027409	0	0	0	0	0
FAM230B	FAM230B	0	0	0	0	0.010481	0
FAM230C	FAM230C	1.038846	1.037842	1.385289	0.458579	0.621013	1.397831
FAM231A	FAM231A	0	0	0	0	0	0.114442
FAM231B	FAM231B	0	0	0	0	0	0
FAM231C	FAM231C	0	0	0	0	0	0
FAM231D	FAM231D	0	0	0	0	0	0
FAM24A	FAM24A	0	0	0	0	0	0
FAM24B	FAM24B	12.415944	12.334131	12.913511	10.784749	8.461376	10.034666
FAM24B-CUZD1	FAM24B-CUZD1	0.359897	0.26129	0.06065	0.21877	0.200636	0.068917
FAM25A	FAM25A	0	0	0.293781	0	0	0
FAM25B	FAM25B	0	0	0	0	0	0
FAM25C	FAM25C	0	0	0	0	0	0
FAM26D	FAM26D	0	0	0	0	0	0
FAM26E	FAM26E	0.164887	0.120525	0.123904	0.0761	0.078306	0.048107
FAM26F	FAM26F	0	0	0.034963	0.108987	0	0
FAM27B	FAM27B	12.155464	14.604661	18.033041	5.455359	4.621075	7.904872
FAM27C	FAM27C	0.645341	0.617127	0.497299	0	0.307996	0
FAM27E2	FAM27E2	1.081582	1.462433	1.580642	1.125975	0.991138	2.351835
FAM27E3	FAM27E3	7.12462	7.866107	11.656871	3.699464	4.112115	6.377567
FAM27L	FAM27L	0.083323	0	0	0	0.18055	0
FAM32A	FAM32A	52.105167	60.633952	56.941375	25.440339	28.341686	30.826428
FAM35A	FAM35A	22.774437	21.106735	17.121284	7.844851	9.589737	11.224139
FAM35BP	FAM35BP	0.013496	0.017504	0.02519	0.052042	0.057936	0
FAM35DP	FAM35DP	0.109417	0.160902	0.203499	0.180542	0.23853	0.344208
FAM3A	FAM3A	88.123338	90.266114	87.136959	103.948703	92.48516	97.973253
FAM3B	FAM3B	0	0	0.108404	0	0	0
FAM3C	FAM3C	25.717476	26.137385	27.856813	6.973949	8.318985	10.353599
FAM3D	FAM3D	0.124208	0.116228	0.04233	0.04511	0.04587	0.044074
FAM41AY1	FAM41AY1	0	0	0	0	0	0
FAM41C	FAM41C	0.039488	0.074605	0.201526	0.151185	0.243476	0.647614
FAM43A	FAM43A	0.463745	1.10844	0.84533	0.118944	0.189068	0.174765
FAM43B	FAM43B	0.269897	0.278588	0.200236	0.215016	0.069049	0.067699
FAM45A	FAM45A	13.373657	14.59986	13.576518	9.265931	10.125279	8.924411
FAM45B	FAM45B	0.457113	0.358322	0.311262	0.209742	0.17121	0.31442
FAM46A	FAM46A	0.902962	1.080479	1.235573	0.972912	1.350463	1.638191
FAM46B	FAM46B	2.50728	2.652739	2.626694	0.339544	0.318442	0.534767
FAM46C	FAM46C	17.415203	19.432221	17.537739	36.755082	38.267966	29.992679
FAM46D	FAM46D	0.061667	0.088376	0.07338	0.022525	0.104239	0.011372
FAM47A	FAM47A	0	0	0	0	0	0
FAM47B	FAM47B	0	0	0	0	0	0
FAM47C	FAM47C	0.018676	0	0	0	0	0
FAM47E	FAM47E	1.83308	2.395464	2.9976	0.045698	0	0.072208
FAM47E-STBD1	FAM47E-STBD1	0	0	0.200903	0	0	0
FAM49A	FAM49A	9.327587	10.168466	7.819243	5.448833	7.068248	5.776638
FAM49B	FAM49B	75.428111	74.800742	73.886285	35.290956	44.273406	43.864761
FAM50A	FAM50A	163.075244	156.940004	137.03654	167.329705	155.617816	171.170604
FAM50B	FAM50B	0.357536	0.715032	0.150282	0.023001	0.070683	0.137747
FAM53A	FAM53A	2.018825	2.855643	2.322596	1.455071	2.106079	1.888383
FAM53B	FAM53B	18.90636	16.579574	11.843459	34.716108	38.444714	37.293851
FAM53B-AS1	FAM53B-AS1	0.100394	0	0.309358	0.108231	0	0
FAM53C	FAM53C	47.048578	46.54821	47.855808	36.313063	34.736045	36.01139
FAM57A	FAM57A	5.233026	6.341536	6.188659	1.749482	2.112451	3.374734
FAM57B	FAM57B	1.542565	2.400694	3.383708	3.632227	5.004352	3.836465
FAM58A	FAM58A	24.207035	25.00927	23.170138	11.324174	10.9751	12.850785
FAM60A	FAM60A	61.266039	60.787269	63.756699	23.160641	23.780935	23.8605
FAM63A	FAM63A	11.369438	12.009549	15.044363	15.724953	16.208402	12.711467
FAM63B	FAM63B	10.27927	10.510695	11.38222	8.946461	8.664022	7.864306
FAM64A	FAM64A	13.215219	15.191306	16.353154	3.028242	2.719866	3.323275
FAM65A	FAM65A	15.721877	14.928652	14.639292	12.85698	14.133483	17.605447
FAM65B	FAM65B	0.111928	0.088139	0.149174	0.009565	0.009842	0.012853
FAM65C	FAM65C	39.913662	38.090441	51.956377	89.827504	76.561678	80.196595
FAM66A	FAM66A	0	0	0	0	0	0
FAM66B	FAM66B	0	0	0.049815	0	0	0.053033
FAM66C	FAM66C	0.047343	0.035858	0.028971	0.010377	0.032025	0.020974
FAM66D	FAM66D	0.070734	0	0.036142	0	0	0
FAM66E	FAM66E	0	0	0	0	0	0
FAM69A	FAM69A	6.287944	5.573673	6.809277	4.739359	3.480294	4.138524
FAM69B	FAM69B	24.125972	22.831226	29.551326	9.992825	12.427323	13.741749
FAM69C	FAM69C	1.445667	2.392473	2.470727	0.171552	0.254164	0.190991
FAM71A	FAM71A	0	0.017347	0	0	0	0
FAM71B	FAM71B	0	0	0	0	0	0
FAM71C	FAM71C	0	0	0	0	0	0
FAM71D	FAM71D	0	0	0	0	0	0
FAM71E1	FAM71E1	2.332121	2.586136	1.367892	1.700966	1.665945	1.652793
FAM71E2	FAM71E2	0	0.024585	0	0	0	0
FAM71F1	FAM71F1	0.228131	0.092003	0.023246	0	0	0.042285
FAM71F2	FAM71F2	0.153999	0.309607	0.134487	0.179546	0.1716	0.332159
FAM72A	FAM72A	25.898143	27.331723	28.741486	10.324806	13.975775	14.604752
FAM72B	FAM72B	26.168365	24.770842	31.392975	11.132035	16.147878	15.668212
FAM72C	FAM72C	22.104405	21.7559	29.121168	10.141114	14.65826	14.402147
FAM72D	FAM72D	19.565709	18.046295	21.25679	7.713102	10.226762	9.931832
FAM73A	FAM73A	3.076075	3.57242	3.244403	2.014448	2.457481	2.347002
FAM73B	FAM73B	30.517748	28.593743	31.489655	38.335272	36.109354	46.6749
FAM74A1	FAM74A1	0	0	0	0	0	0
FAM74A3	FAM74A3	0	0	0	0	0	0
FAM74A4	FAM74A4	0	0.022471	0.0182	0.058545	0	0
FAM74A7	FAM74A7	0	0	0	0	0	0
FAM76A	FAM76A	5.122223	5.782497	5.194298	2.31976	1.987145	3.518105
FAM76B	FAM76B	15.38381	14.859332	18.26775	13.694428	13.500606	15.594872
FAM78A	FAM78A	101.005788	92.06136	87.650466	61.328174	61.392864	69.46166
FAM78B	FAM78B	0.421342	0.382977	0.310687	0.102354	0.183322	0.050953
FAM81A	FAM81A	0	0	0	0	0	0
FAM81B	FAM81B	0.328877	0.763346	0.214691	2.970051	4.070582	2.199637
FAM83A	FAM83A	463.644734	430.559509	343.360961	55.605703	54.113771	67.269297
FAM83A-AS1	FAM83A-AS1	10.797054	10.266583	9.824032	0.975161	1.101602	2.611656
FAM83B	FAM83B	0	0	0	0	0	0
FAM83C	FAM83C	0	0.049457	0	0	0	0
FAM83C-AS1	FAM83C-AS1	0	0	0.838262	0.284569	0	0
FAM83D	FAM83D	27.259757	26.668426	30.480726	29.227876	31.529695	38.0077
FAM83E	FAM83E	0.089424	0.037624	0.155078	0.108887	0.319658	0.109983
FAM83F	FAM83F	0.047238	0.05955	0.096401	0.172372	0.1946	0.536371
FAM83G	FAM83G	10.141442	10.309075	9.550053	5.737173	5.852584	6.408023
FAM83H	FAM83H	40.862156	41.385487	38.846151	23.662615	26.579105	30.838186
FAM83H-AS1	FAM83H-AS1	1.747656	1.552327	1.395659	2.254773	2.058759	1.879888
FAM84A	FAM84A	0.553635	0.672637	0.729395	0.238399	0.163988	0.119517
FAM84B	FAM84B	0.199772	0.392132	0.433025	0.153834	0.153811	0.127295
FAM85A	FAM85A	0.739404	0.680889	0.991594	0.038341	0.274951	0.135182
FAM86A	FAM86A	6.440113	8.884725	7.418711	1.649119	2.383637	3.973117
FAM86B1	FAM86B1	0.910431	1.070672	1.328637	0.378017	0.740664	0.623709
FAM86B2	FAM86B2	0.915933	1.177813	0.988346	0.20306	0.146422	0.52339
FAM86B3P	FAM86B3P	1.4178	3.017093	2.623461	0.483989	0.609039	1.060055
FAM86C1	FAM86C1	2.325355	3.726048	3.743149	0.51297	0.805335	1.713398
FAM86C2P	FAM86C2P	1.034996	1.304154	1.569938	0.098555	0.221741	0.589946
FAM86DP	FAM86DP	2.40109	2.579326	3.467981	0.805846	1.368752	1.966962
FAM86EP	FAM86EP	0.542538	1.037831	1.08621	0.357994	0.344315	0.638793
FAM86FP	FAM86FP	0.100374	0.240873	0.169939	0.2155	0.510511	0.551666
FAM86HP	FAM86HP	0.436524	0.391407	0.362187	0.407186	0.220165	0.350638
FAM86JP	FAM86JP	0.718757	0.979069	1.392254	0.260281	0.28942	0.935306
FAM86KP	FAM86KP	0	0.140535	0.038044	0	0	0.11948
FAM87A	FAM87A	0.011	0.010879	0.010244	0.064835	0.080993	0.021837
FAM87B	FAM87B	0.907088	0.786994	0.91055	1.264365	1.740877	2.516626
FAM89A	FAM89A	152.553661	132.294025	122.639482	25.466423	27.414247	35.707696
FAM89B	FAM89B	45.522921	47.506803	47.221595	66.840334	74.476498	70.97405
FAM8A1	FAM8A1	23.869704	23.254118	25.595907	27.922416	24.218539	19.597187
FAM90A1	FAM90A1	0.198126	0.185195	0.273322	0.099384	0.164163	0.136294
